ID,location,profile_HWD,household_size,heater_type,has_solar,control_type,tariff_type,new_system,old_heater,ID,net_present_cost,payback_period,LCOHW,capital_cost,annual_energy_cost,daily_supply_cost,oandm_cost,others_cost,rebates,disconnection_costs,solar_ratio_real,annual_fit_opp_cost,emissions_total,annual_energy_consumption
12625,4220,4,2,standard_heat_pump,TRUE,GS,flat,TRUE,none,12625,4858,,0.460275263,2299,209.6923396,0,200,,0,0,0.46699024,24.29215538,0.769447166,1148.312374
12626,4220,4,2,standard_heat_pump,TRUE,GS,tou,TRUE,none,12626,4817,,0.456393896,2299,203.1340894,0,200,,0,0,0.46699024,26.81253354,0.769447166,1148.312374
12627,4220,4,2,standard_heat_pump,TRUE,CL1,CL,TRUE,none,12627,4909,,0.465090299,2299,217.822037,0,200,,0,0,0,0,0.753426333,1025.04488
12628,4220,4,2,standard_heat_pump,TRUE,CL2,CL,TRUE,none,12628,4428,,0.419537658,2299,140.8581112,0,200,,0,0,0.420075667,21.75090449,0.775283099,1143.014117
12629,4220,4,2,standard_heat_pump,TRUE,CL3,CL,TRUE,none,12629,3994,,0.378426499,2299,71.3913573,0,200,,0,0,0.661991306,29.80638597,0.632368755,993.9369438
12630,4220,4,2,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,12630,3885,,0.36804932,2299,53.86174379,0,200,,0,0,0.840575993,37.55039554,0.602339929,986.1417177
12631,4220,4,2,premium_heat_pump,FALSE,GS,flat,TRUE,none,12631,7879,,0.74646336,5263,218.7885926,0,200,,0,0,0,0,0.428958896,638.6123543
12632,4220,4,2,premium_heat_pump,FALSE,GS,tou,TRUE,none,12632,7777,,0.736756928,5263,202.3877771,0,200,,0,0,0,0,0.428958896,638.6123543
12633,4220,4,2,premium_heat_pump,FALSE,CL1,CL,TRUE,none,12633,7263,,0.688054681,5263,120.0801778,0,200,,0,0,0,0,0.414378117,565.0831899
12634,4220,4,2,premium_heat_pump,FALSE,CL2,CL,TRUE,none,12634,7357,,0.697043201,5263,135.2815962,0,200,,0,0,0,0,0.432177844,636.6192763
12635,4220,4,2,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,12635,7611,,0.721118643,5263,175.9470941,0,200,,0,0,0,0,0.411723995,564.0116049
12636,4220,4,2,premium_heat_pump,FALSE,CL3,CL,TRUE,none,12636,7260,,0.68777902,5263,119.6209111,0,200,,0,0,0,0,0.357972294,562.9219345
12637,4220,4,2,premium_heat_pump,TRUE,GS,flat,TRUE,none,12637,7235,,0.685436163,5263,115.6718402,0,200,,0,0,0.471307718,13.63452681,0.428958896,638.6123543
12638,4220,4,2,premium_heat_pump,TRUE,GS,tou,TRUE,none,12638,7213,,0.683316532,5263,112.0903301,0,200,,0,0,0.471307718,15.04914659,0.428958896,638.6123543
12639,4220,4,2,premium_heat_pump,TRUE,CL1,CL,TRUE,none,12639,7263,,0.688054681,5263,120.0801778,0,200,,0,0,0,0,0.414378117,565.0831899
12640,4220,4,2,premium_heat_pump,TRUE,CL2,CL,TRUE,none,12640,7009,,0.664018218,5263,79.47988903,0,200,,0,0,0.412485576,11.89561099,0.432177844,636.6192763
12641,4220,4,2,premium_heat_pump,TRUE,CL3,CL,TRUE,none,12641,6735,,0.638070045,5263,35.62908754,0,200,,0,0,0.702150007,17.9050805,0.357972294,562.9219345
12642,4220,4,2,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,12642,6703,,0.635022771,5263,30.48964478,0,200,,0,0,0.839747487,21.12550364,0.340225804,555.3415355
12643,4220,4,3,resistive,FALSE,GS,flat,TRUE,none,12643,8247,,0.520905209,1800,832.086324,0,200,,0,0,0,0,1.624664971,2428.74
12644,4220,4,3,resistive,FALSE,GS,tou,TRUE,none,12644,7904,,0.499229702,1800,777.149937,0,200,,0,0,0,0,1.624664971,2428.74
12645,4220,4,3,resistive,FALSE,CL1,CL,TRUE,none,12645,6033,,0.38106628,1800,477.666,0,200,,0,0,0,0,1.647969983,2247.84
12646,4220,4,3,resistive,FALSE,CL2,CL,TRUE,none,12646,6260,,0.395403565,1800,514.0035,0,200,,0,0,0,0,1.634711311,2418.84
12647,4220,4,3,resistive,FALSE,timer_OP,tou,TRUE,none,12647,7519,,0.474916893,1800,715.529187,0,200,,0,0,0,0,1.668449854,2293.02
12648,4220,4,3,resistive,FALSE,CL3,CL,TRUE,none,12648,6205,,0.391902138,1800,505.1295,0,200,,0,0,0,0,1.561571386,2377.08
12649,4220,4,3,resistive,TRUE,GS,flat,TRUE,none,12649,6899,,0.435754278,1800,616.2720177,0,200,,0,0,0.259365285,28.53586712,1.624664971,2428.74
12650,4220,4,3,resistive,TRUE,GS,tou,TRUE,none,12650,6720,,0.424429815,1800,587.5702613,0,200,,0,0,0.259365285,31.49654207,1.624664971,2428.74
12651,4220,4,3,resistive,TRUE,CL1,CL,TRUE,none,12651,6019,,0.380159051,1800,475.3666354,0,200,,0,0,0.00481375,0.490170432,1.647969983,2247.84
12652,4220,4,3,resistive,TRUE,CL2,CL,TRUE,none,12652,5498,,0.347265519,1800,391.9980304,0,200,,0,0,0.237363111,26.00869541,1.634711311,2418.84
12653,4220,4,3,resistive,TRUE,CL3,CL,TRUE,none,12653,5179,,0.327138912,1800,340.9875981,0,200,,0,0,0.32495014,34.99119133,1.561571386,2377.08
12654,4220,4,3,resistive,TRUE,timer_SS,flat,TRUE,none,12654,5565,,0.351498136,1800,402.7287088,0,200,,0,0,0.493398913,51.86274549,1.421265588,2320.38
12655,4220,4,3,resistive,TRUE,diverter,tou,TRUE,none,12655,5524,,0.348900763,2900,220.0549415,0,200,,0,0,0.705501458,84.53048031,1.588185953,2396.323336
12656,4220,4,3,resistive,TRUE,diverter,CL,TRUE,none,12656,5086,,0.321245998,2900,149.9641675,0,200,,0,0,0.705501458,76.58461516,1.588185953,2396.323336
12657,4220,4,3,solar_thermal,FALSE,GS,flat,TRUE,none,12657,9074,,0.601804913,6500,212.076252,0,200,,0,0,0.374501873,0,0.434934916,619.02
12658,4220,4,3,solar_thermal,FALSE,GS,tou,TRUE,none,12658,8950,,0.593569655,6500,192.198564,0,200,,0,0,0.374501873,0,0.434934916,619.02
12659,4220,4,3,gas_instant,FALSE,GS,gas,TRUE,none,12659,7524,,0.384674488,1323,470.1528259,322.5505,200,,0,0,0,0,0.412012531,3066.036496
12660,4220,4,3,gas_storage,FALSE,GS,gas,TRUE,none,12660,9395,,0.593370606,1705,708.408335,322.5505,200,,0,0,0,0,0.699530265,3320.986111
12661,4220,4,3,standard_heat_pump,FALSE,GS,flat,TRUE,none,12661,6587,,0.416022854,2299,486.391305,0,200,,0,0,0,0,0.949475043,1419.706086
12662,4220,4,3,standard_heat_pump,FALSE,GS,tou,TRUE,none,12662,6312,,0.398690388,2299,442.4619776,0,200,,0,0,0,0,0.949475043,1419.706086
12663,4220,4,3,standard_heat_pump,FALSE,CL1,CL,TRUE,none,12663,5124,,0.323663898,2299,252.3006313,0,200,,0,0,0,0,0.873405068,1187.297089
12664,4220,4,3,standard_heat_pump,FALSE,CL2,CL,TRUE,none,12664,5424,,0.34256256,2299,300.2044911,0,200,,0,0,0,0,0.951102505,1412.727017
12665,4220,4,3,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,12665,5856,,0.36985304,2299,369.3666927,0,200,,0,0,0,0,0.867415097,1184.174792
12666,4220,4,3,standard_heat_pump,FALSE,CL3,CL,TRUE,none,12666,5194,,0.328029014,2299,263.3663434,0,200,,0,0,0,0,0.805553955,1239.371028
12667,4220,4,3,standard_heat_pump,TRUE,GS,flat,TRUE,none,12667,5172,,0.326661745,2299,259.9045804,0,200,,0,0,0.465647149,29.94701876,0.949475043,1419.706086
12668,4220,4,3,standard_heat_pump,TRUE,GS,tou,TRUE,none,12668,5089,,0.321413878,2299,246.6038006,0,200,,0,0,0.465647149,33.05410459,0.949475043,1419.706086
12669,4220,4,3,standard_heat_pump,TRUE,CL1,CL,TRUE,none,12669,5124,,0.323663898,2299,252.3006313,0,200,,0,0,0,0,0.873405068,1187.297089
12670,4220,4,3,standard_heat_pump,TRUE,CL2,CL,TRUE,none,12670,4594,,0.290149573,2299,167.3633259,0,200,,0,0,0.442502258,28.31861074,0.951102505,1412.727017
12671,4220,4,3,standard_heat_pump,TRUE,CL3,CL,TRUE,none,12671,4226,,0.266946255,2299,108.5520801,0,200,,0,0,0.587828579,33.00275826,0.805553955,1239.371028
12672,4220,4,3,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,12672,3913,,0.247165889,2299,58.42196044,0,200,,0,0,0.850462081,43.93297298,0.696084021,1140.348082
12673,4220,4,3,premium_heat_pump,FALSE,GS,flat,TRUE,none,12673,8226,,0.519555348,5263,274.329088,0,200,,0,0,0,0,0.533323712,800.7270518
12674,4220,4,3,premium_heat_pump,FALSE,GS,tou,TRUE,none,12674,8128,,0.513381325,5263,258.6808407,0,200,,0,0,0,0,0.533323712,800.7270518
12675,4220,4,3,premium_heat_pump,FALSE,CL1,CL,TRUE,none,12675,7394,,0.466980262,5263,141.0588005,0,200,,0,0,0,0,0.487174909,663.8061198
12676,4220,4,3,premium_heat_pump,FALSE,CL2,CL,TRUE,none,12676,7566,,0.477888567,5263,168.7199593,0,200,,0,0,0,0,0.5347318,793.9762789
12677,4220,4,3,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,12677,7804,,0.492887126,5263,206.7195861,0,200,,0,0,0,0,0.484165391,662.6299383
12678,4220,4,3,premium_heat_pump,FALSE,CL3,CL,TRUE,none,12678,7485,,0.472778,5263,155.7587018,0,200,,0,0,0,0,0.484051523,732.9821262
12679,4220,4,3,premium_heat_pump,TRUE,GS,flat,TRUE,none,12679,7352,,0.464343309,5263,134.3925208,0,200,,0,0,0.510104737,18.50299618,0.533323712,800.7270518
12680,4220,4,3,premium_heat_pump,TRUE,GS,tou,TRUE,none,12680,7351,,0.464298445,5263,134.2788118,0,200,,0,0,0.510104737,20.42273309,0.533323712,800.7270518
12681,4220,4,3,premium_heat_pump,TRUE,CL1,CL,TRUE,none,12681,7394,,0.466980262,5263,141.0588005,0,200,,0,0,0,0,0.487174909,663.8061198
12682,4220,4,3,premium_heat_pump,TRUE,CL2,CL,TRUE,none,12682,7105,,0.448726589,5263,94.80825966,0,200,,0,0,0.438073242,15.75623526,0.5347318,793.9762789
12683,4220,4,3,premium_heat_pump,TRUE,CL3,CL,TRUE,none,12683,6965,,0.439891925,5263,72.40878009,0,200,,0,0,0.535122088,17.76824214,0.484051523,732.9821262
12684,4220,4,3,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,12684,6720,,0.424462896,5263,33.3109343,0,200,,0,0,0.851149644,25.18568112,0.399657274,653.2051147
12685,4220,4,4,resistive,FALSE,GS,flat,TRUE,none,12685,9873,,0.467695773,1940,1069.9398,0,200,,0,0,0,0,2.085000199,3123
12686,4220,4,4,resistive,FALSE,GS,tou,TRUE,none,12686,9422,,0.446306391,1940,997.658199,0,200,,0,0,0,0,2.085000199,3123
12687,4220,4,4,resistive,FALSE,CL1,CL,TRUE,none,12687,7034,,0.33319062,1940,615.40425,0,200,,0,0,0,0,2.125522374,2896.02
12688,4220,4,4,resistive,FALSE,CL2,CL,TRUE,none,12688,7318,,0.346660232,1940,660.92175,0,200,,0,0,0,0,2.097929114,3110.22
12689,4220,4,4,resistive,FALSE,timer_OP,tou,TRUE,none,12689,8940,,0.423500654,1940,920.59011,0,200,,0,0,0,0,2.149280668,2950.2
12690,4220,4,4,resistive,FALSE,CL3,CL,TRUE,none,12690,7249,,0.343366243,1940,649.791,0,200,,0,0,0,0,2.00766291,3057.84
12691,4220,4,4,resistive,TRUE,GS,flat,TRUE,none,12691,8120,,0.384651706,1940,789.3071895,0,200,,0,0,0.262288224,37.10641347,2.085000199,3123
12692,4220,4,4,resistive,TRUE,GS,tou,TRUE,none,12692,7885,,0.373523199,1940,751.700384,0,200,,0,0,0.262288224,40.95630625,2.085000199,3123
12693,4220,4,4,resistive,TRUE,CL1,CL,TRUE,none,12693,7017,,0.332416429,1940,612.7880096,0,200,,0,0,0.004251255,0.557720886,2.125522374,2896.02
12694,4220,4,4,resistive,TRUE,CL2,CL,TRUE,none,12694,6322,,0.299484367,1940,501.4993325,0,200,,0,0,0.241212243,33.9851083,2.097929114,3110.22
12695,4220,4,4,resistive,TRUE,CL3,CL,TRUE,none,12695,5931,,0.280963977,1940,438.9135511,0,200,,0,0,0.324531194,44.95411028,2.00766291,3057.84
12696,4220,4,4,resistive,TRUE,timer_SS,flat,TRUE,none,12696,6348,,0.300688389,1940,505.5717095,0,200,,0,0,0.505531792,68.34452129,1.82437516,2984.4
12697,4220,4,4,resistive,TRUE,diverter,tou,TRUE,none,12697,6163,,0.291945499,3040,299.9344386,0,200,,0,0,0.687037923,105.5870863,2.037899452,3073.690195
12698,4220,4,4,resistive,TRUE,diverter,CL,TRUE,none,12698,5566,,0.263679327,3040,204.4140496,0,200,,0,0,0.687037923,95.66190021,2.037899452,3073.690195
12699,4220,4,4,solar_thermal,FALSE,GS,flat,TRUE,none,12699,10237,,0.514086946,6740,359.83278,0,200,,0,0,0.26279478,0,0.735244738,1050.3
12700,4220,4,4,solar_thermal,FALSE,GS,tou,TRUE,none,12700,10034,,0.503866584,6740,327.253032,0,200,,0,0,0.26279478,0,0.735244738,1050.3
12701,4220,4,4,gas_instant,FALSE,GS,gas,TRUE,none,12701,8237,,0.323931287,1322,584.4180778,322.5505,200,,0,0,0,0,0.535623019,3789.189034
12702,4220,4,4,gas_storage,FALSE,GS,gas,TRUE,none,12702,10435,,0.49432789,1885,846.194675,322.5505,200,,0,0,0,0,0.87544628,4156.138889
12703,4220,4,4,standard_heat_pump,FALSE,GS,flat,TRUE,none,12703,7126,,0.33756686,2299,572.7340643,0,200,,0,0,0,0,1.109082208,1671.72815
12704,4220,4,4,standard_heat_pump,FALSE,GS,tou,TRUE,none,12704,6842,,0.324082873,2299,527.1669251,0,200,,0,0,0,0,1.109082208,1671.72815
12705,4220,4,4,standard_heat_pump,FALSE,CL1,CL,TRUE,none,12705,5336,,0.252781886,2299,286.0867737,0,200,,0,0,0,0,0.991244327,1346.2907
12706,4220,4,4,standard_heat_pump,FALSE,CL2,CL,TRUE,none,12706,5755,,0.272593857,2299,353.1661959,0,200,,0,0,0,0,1.109442185,1661.958569
12707,4220,4,4,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,12707,6166,,0.292138331,2299,419.0531766,0,200,,0,0,0,0,0.985163417,1343.403336
12708,4220,4,4,standard_heat_pump,FALSE,CL3,CL,TRUE,none,12708,5508,,0.260899047,2299,313.6415094,0,200,,0,0,0,0,0.970446466,1475.960044
12709,4220,4,4,standard_heat_pump,TRUE,GS,flat,TRUE,none,12709,5386,,0.255124401,2299,294.1319581,0,200,,0,0,0.486442354,36.83793174,1.109082208,1671.72815
12710,4220,4,4,standard_heat_pump,TRUE,GS,tou,TRUE,none,12710,5341,,0.252993944,2299,286.9323941,0,200,,0,0,0.486442354,40.6599688,1.109082208,1671.72815
12711,4220,4,4,standard_heat_pump,TRUE,CL1,CL,TRUE,none,12711,5336,,0.252781384,2299,286.0850774,0,200,,0,0,5.93E-06,0.000361607,0.991244327,1346.2907
12712,4220,4,4,standard_heat_pump,TRUE,CL2,CL,TRUE,none,12712,4726,,0.22387052,2299,188.5130921,0,200,,0,0,0.466219887,35.10016753,1.109442185,1661.958569
12713,4220,4,4,standard_heat_pump,TRUE,CL3,CL,TRUE,none,12713,4487,,0.212571308,2299,150.325986,0,200,,0,0,0.520707618,34.81502685,0.970446466,1475.960044
12714,4220,4,4,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,12714,3947,,0.186962336,2299,63.78888095,0,200,,0,0,0.856623813,50.39285264,0.792509284,1298.615549
12715,4220,4,4,premium_heat_pump,FALSE,GS,flat,TRUE,none,12715,8884,,0.420830377,5467,346.980928,0,200,,0,0,0,0,0.673312986,1012.787297
12716,4220,4,4,premium_heat_pump,FALSE,GS,tou,TRUE,none,12716,8752,,0.414594931,5467,325.9091187,0,200,,0,0,0,0,0.673312986,1012.787297
12717,4220,4,4,premium_heat_pump,FALSE,CL1,CL,TRUE,none,12717,7834,,0.371117306,5467,178.9700693,0,200,,0,0,0,0,0.618756015,842.2120908
12718,4220,4,4,premium_heat_pump,FALSE,CL2,CL,TRUE,none,12718,8054,,0.381534181,5467,214.1825447,0,200,,0,0,0,0,0.677273844,1007.917858
12719,4220,4,4,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,12719,8354,,0.395720252,5467,262.1114232,0,200,,0,0,0,0,0.614733827,840.269582
12720,4220,4,4,premium_heat_pump,FALSE,CL3,CL,TRUE,none,12720,7916,,0.374991843,5467,192.0676448,0,200,,0,0,0,0,0.591900479,903.8477402
12721,4220,4,4,premium_heat_pump,TRUE,GS,flat,TRUE,none,12721,7806,,0.369767753,5467,174.4220143,0,200,,0,0,0.497315269,22.81645881,0.673312986,1012.787297
12722,4220,4,4,premium_heat_pump,TRUE,GS,tou,TRUE,none,12722,7804,,0.369690449,5467,174.1607777,0,200,,0,0,0.497315269,25.18372938,0.673312986,1012.787297
12723,4220,4,4,premium_heat_pump,TRUE,CL1,CL,TRUE,none,12723,7833,,0.371028704,5467,178.6706513,0,200,,0,0,0.001673006,0.063828862,0.618756015,842.2120908
12724,4220,4,4,premium_heat_pump,TRUE,CL2,CL,TRUE,none,12724,7453,,0.353043763,5467,117.9033925,0,200,,0,0,0.449519135,20.52444987,0.677273844,1007.917858
12725,4220,4,4,premium_heat_pump,TRUE,CL3,CL,TRUE,none,12725,7226,,0.342279853,5467,81.52284181,0,200,,0,0,0.575551406,23.56555094,0.591900479,903.8477402
12726,4220,4,4,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,12726,6960,,0.329683195,5467,38.96053952,0,200,,0,0,0.861081101,31.93144206,0.500139318,818.6085427
12727,4220,4,5,resistive,FALSE,GS,flat,TRUE,none,12727,11899,,0.450933,2430,1315.810116,0,200,,0,0,0,0,2.559880873,3840.66
12728,4220,4,5,resistive,FALSE,GS,tou,TRUE,none,12728,11352,,0.43020995,2430,1228.273065,0,200,,0,0,0,0,2.559880873,3840.66
12729,4220,4,5,resistive,FALSE,CL1,CL,TRUE,none,12729,8420,,0.319078211,2430,758.84175,0,200,,0,0,0,0,2.623745377,3571.02
12730,4220,4,5,resistive,FALSE,CL2,CL,TRUE,none,12730,8758,,0.331892312,2430,812.9655,0,200,,0,0,0,0,2.577465512,3825.72
12731,4220,4,5,resistive,FALSE,timer_OP,tou,TRUE,none,12731,10762,,0.407859235,2430,1133.864145,0,200,,0,0,0,0,2.649305014,3634.02
12732,4220,4,5,resistive,FALSE,CL3,CL,TRUE,none,12732,8672,,0.328640376,2430,799.23375,0,200,,0,0,0,0,2.473111147,3761.1
12733,4220,4,5,resistive,TRUE,GS,flat,TRUE,none,12733,9708,,0.367889465,2430,965.0226556,0,200,,0,0,0.266594288,46.38258014,2.559880873,3840.66
12734,4220,4,5,resistive,TRUE,GS,tou,TRUE,none,12734,9430,,0.357367766,2430,920.5775361,0,200,,0,0,0.266594288,51.19490082,2.559880873,3840.66
12735,4220,4,5,resistive,TRUE,CL1,CL,TRUE,none,12735,8402,,0.318418846,2430,756.0564941,0,200,,0,0,0.003670404,0.593751022,2.623745377,3571.02
12736,4220,4,5,resistive,TRUE,CL2,CL,TRUE,none,12736,7514,,0.284747377,2430,613.8187504,0,200,,0,0,0.244963347,42.45340121,2.577465512,3825.72
12737,4220,4,5,resistive,TRUE,CL3,CL,TRUE,none,12737,7085,,0.26850801,2430,545.2253993,0,200,,0,0,0.317814845,54.1486037,2.473111147,3761.1
12738,4220,4,5,resistive,TRUE,timer_SS,flat,TRUE,none,12738,7516,,0.284809401,2430,614.0877729,0,200,,0,0,0.512342566,85.30743508,2.244813293,3675.6
12739,4220,4,5,resistive,TRUE,diverter,tou,TRUE,none,12739,7329,,0.277754259,3530,408.1917737,0,200,,0,0,0.652731334,123.0445651,2.507720866,3770.144274
12740,4220,4,5,resistive,TRUE,diverter,CL,TRUE,none,12740,6517,,0.246984567,3530,278.2162565,0,200,,0,0,0.652731334,111.478376,2.507720866,3770.144274
12741,4220,4,5,solar_thermal,FALSE,GS,flat,TRUE,none,12741,10684,,0.424512172,7160,364.14954,0,200,,0,0,0.25995458,0,0.741330387,1062.9
12742,4220,4,5,solar_thermal,FALSE,GS,tou,TRUE,none,12742,10477,,0.416292852,7160,331.034661,0,200,,0,0,0.25995458,0,0.741330387,1062.9
12743,4220,4,5,gas_instant,FALSE,GS,gas,TRUE,none,12743,8946,,0.281460211,1322,697.9632348,322.5505,200,,0,0,0,0,0.669528774,4736.486292
12744,4220,4,5,gas_storage,FALSE,GS,gas,TRUE,none,12744,11147,,0.422427744,1885,960.101315,322.5505,200,,0,0,0,0,1.022425718,4853.916667
12745,4220,4,5,standard_heat_pump,FALSE,GS,flat,TRUE,none,12745,7637,,0.289427301,2299,654.572778,0,200,,0,0,0,0,1.260597558,1910.603555
12746,4220,4,5,standard_heat_pump,FALSE,GS,tou,TRUE,none,12746,7385,,0.27987385,2299,614.217182,0,200,,0,0,0,0,1.260597558,1910.603555
12747,4220,4,5,standard_heat_pump,FALSE,CL1,CL,TRUE,none,12747,5537,,0.210750253,2299,318.3370884,0,200,,0,0,0,0,1.103752639,1498.056887
12748,4220,4,5,standard_heat_pump,FALSE,CL2,CL,TRUE,none,12748,6055,,0.229454471,2299,401.2348824,0,200,,0,0,0,0,1.254533675,1888.164152
12749,4220,4,5,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,12749,6465,,0.246131455,2299,466.8314889,0,200,,0,0,0,0,1.098585915,1496.520737
12750,4220,4,5,standard_heat_pump,FALSE,CL3,CL,TRUE,none,12750,5783,,0.219146216,2299,357.687607,0,200,,0,0,0,0,1.112554398,1683.235797
12751,4220,4,5,standard_heat_pump,TRUE,GS,flat,TRUE,none,12751,5599,,0.21217593,2299,328.248278,0,200,,0,0,0.498530509,43.14798555,1.260597558,1910.603555
12752,4220,4,5,standard_heat_pump,TRUE,GS,tou,TRUE,none,12752,5618,,0.212912755,2299,331.3607666,0,200,,0,0,0.498530509,47.62470811,1.260597558,1910.603555
12753,4220,4,5,standard_heat_pump,TRUE,CL1,CL,TRUE,none,12753,5537,,0.210737909,2299,318.2851708,0,200,,0,0,0.00016309,0.011067612,1.103752639,1498.056887
12754,4220,4,5,standard_heat_pump,TRUE,CL2,CL,TRUE,none,12754,4850,,0.183802934,2299,208.3943468,0,200,,0,0,0.480617574,41.10906477,1.254533675,1888.164152
12755,4220,4,5,standard_heat_pump,TRUE,CL3,CL,TRUE,none,12755,4674,,0.17713764,2299,180.2362401,0,200,,0,0,0.496107115,37.8284561,1.112554398,1683.235797
12756,4220,4,5,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,12756,3987,,0.151090642,2299,70.21548701,0,200,,0,0,0.859900073,56.98411818,0.892787288,1462.876436
12757,4220,4,5,premium_heat_pump,FALSE,GS,flat,TRUE,none,12757,9689,,0.367168876,5750,430.5306847,0,200,,0,0,0,0,0.835536757,1256.65699
12758,4220,4,5,premium_heat_pump,FALSE,GS,tou,TRUE,none,12758,9474,,0.359042342,5750,396.2027091,0,200,,0,0,0,0,0.835536757,1256.65699
12759,4220,4,5,premium_heat_pump,FALSE,CL1,CL,TRUE,none,12759,8400,,0.318327073,5750,224.2047854,0,200,,0,0,0,0,0.775979723,1055.081343
12760,4220,4,5,premium_heat_pump,FALSE,CL2,CL,TRUE,none,12760,8660,,0.328176345,5750,265.8177043,0,200,,0,0,0,0,0.838952618,1250.906844
12761,4220,4,5,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,12761,9051,,0.342987842,5750,328.3757075,0,200,,0,0,0,0,0.771141949,1052.763629
12762,4220,4,5,premium_heat_pump,FALSE,CL3,CL,TRUE,none,12762,8432,,0.319523627,5750,229.2622231,0,200,,0,0,0,0,0.695298164,1078.88105
12763,4220,4,5,premium_heat_pump,TRUE,GS,flat,TRUE,none,12763,8361,,0.31686614,5750,218.042656,0,200,,0,0,0.493549092,28.09605283,0.835536757,1256.65699
12764,4220,4,5,premium_heat_pump,TRUE,GS,tou,TRUE,none,12764,8318,,0.315230776,5750,211.1345766,0,200,,0,0,0.493549092,31.01109584,0.835536757,1256.65699
12765,4220,4,5,premium_heat_pump,TRUE,CL1,CL,TRUE,none,12765,8399,,0.318308214,5750,224.1251227,0,200,,0,0,0.000355312,0.016982226,0.775979723,1055.081343
12766,4220,4,5,premium_heat_pump,TRUE,CL2,CL,TRUE,none,12766,7881,,0.298651215,5750,141.0982313,0,200,,0,0,0.469191747,26.58725706,0.838952618,1250.906844
12767,4220,4,5,premium_heat_pump,TRUE,CL3,CL,TRUE,none,12767,7526,,0.285221052,5750,84.36248191,0,200,,0,0,0.632026241,30.88921541,0.695298164,1078.88105
12768,4220,4,5,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,12768,7285,,0.276055393,5750,45.65083909,0,200,,0,0,0.868669173,39.92522183,0.619317145,1014.599692
12769,4220,5,2,resistive,FALSE,GS,flat,TRUE,none,12769,6695,,0.634270603,1700,599.536296,0,200,,0,0,0,0,1.199181144,1749.96
12770,4220,5,2,resistive,FALSE,GS,tou,TRUE,none,12770,6777,,0.642072386,1700,612.71829,0,200,,0,0,0,0,1.199181144,1749.96
12771,4220,5,2,resistive,FALSE,CL1,CL,TRUE,none,12771,5115,,0.484628514,1700,346.698,0,200,,0,0,0,0,1.195119523,1631.52
12772,4220,5,2,resistive,FALSE,CL2,CL,TRUE,none,12772,5236,,0.496082727,1700,366.0525,0,200,,0,0,0,0,1.204082283,1722.6
12773,4220,5,2,resistive,FALSE,timer_OP,tou,TRUE,none,12773,6189,,0.586399404,1700,518.654637,0,200,,0,0,0,0,1.209532862,1662.12
12774,4220,5,2,resistive,FALSE,CL3,CL,TRUE,none,12774,5194,,0.492075943,1700,359.28225,0,200,,0,0,0,0,1.173576459,1690.74
12775,4220,5,2,resistive,TRUE,GS,flat,TRUE,none,12775,6176,,0.58514857,1700,516.5390745,0,200,,0,0,0.138435691,10.97423858,1.199181144,1749.96
12776,4220,5,2,resistive,TRUE,GS,tou,TRUE,none,12776,6315,,0.598319127,1700,538.792218,0,200,,0,0,0.138435691,12.11284611,1.199181144,1749.96
12777,4220,5,2,resistive,TRUE,CL1,CL,TRUE,none,12777,5105,,0.483623007,1700,344.9990833,0,200,,0,0,0.004900278,0.362169068,1.195119523,1631.52
12778,4220,5,2,resistive,TRUE,CL2,CL,TRUE,none,12778,4966,,0.47047732,1700,322.7892611,0,200,,0,0,0.118188617,9.222704565,1.204082283,1722.6
12779,4220,5,2,resistive,TRUE,CL3,CL,TRUE,none,12779,4835,,0.458126342,1700,301.9205726,0,200,,0,0,0.159656308,12.22815994,1.173576459,1690.74
12780,4220,5,2,resistive,TRUE,timer_SS,flat,TRUE,none,12780,4702,,0.445493162,1700,280.5752247,0,200,,0,0,0.484036047,34.80314632,0.974418605,1587.24
12781,4220,5,2,resistive,TRUE,diverter,tou,TRUE,none,12781,5946,,0.56332328,2800,303.5734737,0,200,,0,0,0.426732656,36.21988654,1.179016829,1697.544635
12782,4220,5,2,resistive,TRUE,diverter,CL,TRUE,none,12782,5341,,0.506043934,2800,206.7937171,0,200,,0,0,0.426732656,32.8152172,1.179016829,1697.544635
12783,4220,5,2,solar_thermal,FALSE,GS,flat,TRUE,none,12783,8539,,0.816511166,6500,126.481068,0,200,,0,0,0.496727208,0,0.266855927,369.18
12784,4220,5,2,solar_thermal,FALSE,GS,tou,TRUE,none,12784,8468,,0.809657557,6500,115.006788,0,200,,0,0,0.496727208,0,0.266855927,369.18
